EVENT_ID,MENU_HINT,EVENT_NAME,EVENT_DT,SELECTION_ID,SELECTION_NAME,WIN_LOSE,BSP,PPWAP,MORNINGWAP,PPMAX,PPMIN,IPMAX,IPMIN,MORNINGTRADEDVOL,PPTRADEDVOL,IPTRADEDVOL
116462740,GB / Wolv 22nd Nov,1m4f Hcap,22-11-2014 21:15,914807,Dhaular Dhar,0,21,14.844303327978337522576782880483761203,9.53497100019493539851368960680054791426,23,11.5,1000,14,91.64,18623.94,747.16
116473782,GB / Ascot 22nd Nov,2m6f Hcap Hrd,22-11-2014 13:30,6879856,Magic Money,0,8.035559572293359,8.43767890935580091600591486275002257445,8.14641590446280015956734687430424466187,11,7.8,690,3.1,781.92,53854.88,19979.28
116473786,GB / Ascot 22nd Nov,2m3f Grd2 Hrd,22-11-2014 14:40,6604002,Ballyglasheen,0,142.439070632,125.643974583716959203466213276529048533,74.3157835941859794001938082133317389719,200,50,1000,65,115.5,4166.18,695.48
116473786,GB / Ascot 22nd Nov,2m3f Grd2 Hrd,22-11-2014 14:40,8921,Houseparty,0,1000,999.891742045013477562232355133545898646,999.32471839107607131554084768881686144,1000,1000,1000,1000,71.14,445.36,77.08
116473788,GB / Ascot 22nd Nov,2m1f Hcap Chs,22-11-2014 15:15,6633286,Bellenos,0,6.585958255430996,5.41614864408634940395990007782268092744,5.70389740904553987912961348172802228796,7,5.1,1000,5.8,19352.4,218419.72,19974.52
116473790,GB / Ascot 22nd Nov,2m NHF,22-11-2014 15:50,8501362,No No Manolito,0,2.6457605505060355,2.57647595043835135245663409228061120817,2.33139210237652466342997103220002734814,2.9,2.28,1000,2.04,3316.92,276654.7,99514.84
116475527,GB / Hunt 22nd Nov,3m2f Hcap Hrd,22-11-2014 14:50,2585989,Carmela Maria,0,9.744348039389351,9.70332313149921318865131415168044376619,8.92339442000985501984088490363975258966,12,8,1000,7,135.22,36853.38,9816.08
116475527,GB / Hunt 22nd Nov,3m2f Hcap Hrd,22-11-2014 14:50,3957811,Minella Bliss,0,4.5459811,3.84716316466603474202615894510100881211,4.25876605789362019052399099539997271052,4.6,3.2,1000,1.18,639.5,138971.02,116722.68
116475517,GB / Hunt 22nd Nov,2m4f Nov Hrd,22-11-2014 12:00,8243889,Rhythm Star,1,1.86,1.81727207717589248302038031213293503734,1.66844138911819343459959408967960975613,1.99,1.64,1.9,1.01,16044.9,274282.88,126855.4
116475519,GB / Hunt 22nd Nov,2m Nov Hcap Hrd,22-11-2014 12:35,6318204,Dr Beaujolais,0,36,31.9496273250213630688663749552412915397,15.9673073561875989314400284672330715454,42,19,1000,8.8,54.72,6079.12,4370.72
116475519,GB / Hunt 22nd Nov,2m Nov Hcap Hrd,22-11-2014 12:35,8176601,Rascal,0,3.901962545560637,3.62296180030989781470433109221368696793,2.74737968312575646500330433406285856581,4.1,2.64,1000,3.7,3174.58,199332.44,31158.26
116475519,GB / Hunt 22nd Nov,2m Nov Hcap Hrd,22-11-2014 12:35,8312257,Cloonacool,1,4.2,4.22868224525406605413126768568393206699,4.3330428654726807714560185816925713124,5.2,3.95,5.4,1.01,270.98,63641.24,140108.18
116475523,GB / Hunt 22nd Nov,2m Hcap Hrd,22-11-2014 13:40,4979216,Auto Mac,0,5.2,5.00782892839061378475817773707612745062,5.71010548046764129162583464387345666223,5.7,4.5,1000,4.9,228.32,64558.74,10262.8
116475523,GB / Hunt 22nd Nov,2m Hcap Hrd,22-11-2014 13:40,5771904,Lost In Newyork,0,3.970567698,3.79778072211619467635087897336832137078,3.82939079517267222352048848326640864555,4.7,3.55,1000,3.85,445.7,175617.04,17406.12
116475529,GB / Hunt 22nd Nov,1m6f NHF,22-11-2014 15:25,9016302,Showbiz Floozy,0,97.03010704759276,109.766338178472907543609270380869323641,41.0629511519388422411101277368558491139,270,55,940,65,10,1584.16,479.56
116489909,GB / Daily Win Dist Odds,Haydock,22-11-2014 12:10,2723643,Less than 32 lengths,1,,2.3148490903354716584288568724366389736,1,2.4,2.2,1,1001,0,760.72,0
116489908,GB / Daily Win Dist Odds,Huntingdon,22-11-2014 12:00,2453736,Less than 36 lengths,1,,2.61865277425971518996146782563103403793,1,2.5,2.5,2.5,2.5,0,386,356.34
116436313,GB / Hayd 22nd Nov,2m Hcap Hrd,22-11-2014 12:10,5084160,Plus Jamais,0,9.745793246835532,9.13707427055207573759023040979694208262,7.34139887593252847871368183260175563267,11,6.34,1000,11,1715.08,32920.88,3253.96
116436321,GB / Hayd 22nd Nov,3m Grd3 Hcap Hrd,22-11-2014 14:25,6919610,Vieux Lion Rouge,0,19.020607662189505,15.2848579222514281009186319081168918327,14.1780744939063732314480803985586254275,23,13.5,1000,15,6882.78,35681.84,4893.32
116436323,GB / Hayd 22nd Nov,3m1f Grd1 Chs,22-11-2014 15:00,3721751,The Giant Bolster,0,50,45.7013429595267578403170445720871519418,50.0091802245452413283402302842862613039,90,32,1000,16,2025.32,16442.04,5553.96
116436323,GB / Hayd 22nd Nov,3m1f Grd1 Chs,22-11-2014 15:00,5451932,Harry Topper,0,12.088237439674558,10.5337341294778299569266806123940344069,12.4104682912926956969390071467027170541,16.5,9.6,1000,8,34351.44,132474.94,16842.66
116461918,GB / Ling 22nd Nov,7f Hcap,22-11-2014 14:00,4196531,Olney Lass,0,38,40.1010620157859441289074268542610915046,19.0947077453050168387726127178799681138,46,22,1000,17.5,130.32,5170.94,1115.02
116461918,GB / Ling 22nd Nov,7f Hcap,22-11-2014 14:00,8251654,Spinning Cobblers,1,2.2402611741615326,2.27850902703747380906682623223799751965,2.56165955000123559621943101773184358695,2.88,2.16,2.28,1.01,6658.84,481392.18,127317.22
116461912,GB / Ling 22nd Nov,5f Mdn Stks,22-11-2014 12:20,9011176,Lamps of Heaven,0,22.734425534733024,20.4814685108478962461086316274583912894,11.1703422730148619690029102509093349568,27,9,1000,3.2,321.12,19467.7,3913.46
116461920,GB / Ling 22nd Nov,1m Hcap,22-11-2014 14:35,7572785,Tides Reach,0,15,11.2067024111618861149841892611311504289,10.1876789876157575904809966690201910683,15.5,8.6,1000,10,524.12,28597.32,2571.86
116461922,GB / Ling 22nd Nov,5f Hcap,22-11-2014 15:10,6838656,Royal Acquisition,0,13,10.9391963833145378201354656406263543354,10.3070573117132859799570453958163706154,13.5,9.4,1000,4.3,368.66,26786.5,1843.06
116461924,GB / Ling 22nd Nov,6f Hcap,22-11-2014 15:45,6510281,New Rich,0,4.628207276,4.50476612130706361435768235404743789494,5.38273326247789186811923358254590389922,5.6,4.5,1000,6.6,781.14,98145.76,3358.9
116462726,GB / Wolv 22nd Nov,6f Hcap,22-11-2014 17:45,4624447,Divine Call,0,36,24.1331136485420505609008685753850666286,18.3893953790566062465156471339366579895,38,19,690,85,49.7,10344.3,109.26
116462726,GB / Wolv 22nd Nov,6f Hcap,22-11-2014 17:45,4669911,Good Authority,1,3.75,4.02631184184082426121771681234413079447,7.41563672391998086518930101170368053778,6,3.45,4.7,1.01,341.82,198881.54,69088.2
116462726,GB / Wolv 22nd Nov,6f Hcap,22-11-2014 17:45,4073220,Rodrigo De Torres,0,42.197580626707385,28.8754220211713562864291574147378268317,31.2843016191675437471589627110281506389,48,23,500,22,70.66,5912.04,483.92
116462726,GB / Wolv 22nd Nov,6f Hcap,22-11-2014 17:45,6801703,Smokethatthunders,0,11.748145807,11.0961689573970619297502395726852675105,12.1294353646246258395685597229394117153,14.5,10.5,690,12,163.4,23981.76,1534.78
116462734,GB / Wolv 22nd Nov,1m Mdn Stks,22-11-2014 19:45,9011181,Sparring,0,7.6,7.3767526627959277522051183003191168595,4.29000825975498769513271007465210584652,9.4,3.9,690,6.4,2753.96,45125.18,1985.22
116462730,GB / Wolv 22nd Nov,6f Nursery,22-11-2014 18:45,8545939,Anastazia,1,4.665534675509642,4.82137465852646254463704212636614287533,4.76326682120343144608827860045993411075,5.4,4.2,10.5,1.01,1288.64,75595.38,35865.02
116462732,GB / Wolv 22nd Nov,1m Mdn Stks,22-11-2014 19:15,8928567,Assagher,0,2.56,2.39294488118473474691179248507250426254,2.55320504882341120101357780057177421497,3.2,2.26,1000,1.88,7694.74,403874.76,19106.98
116462736,GB / Wolv 22nd Nov,2m Hcap,22-11-2014 20:15,4990763,Nay Secret,0,9.985469662687972,8.18947165297814461073602449030008465153,15.7285963291829246097783829731106720816,11,6.2,18,9,116.84,38021.5,938.26
116462736,GB / Wolv 22nd Nov,2m Hcap,22-11-2014 20:15,6982493,Lacey,0,12,12.3496844184553007518480055637413687964,9.46440621335072160637201602909378911067,13.5,10.5,690,6,41.48,14492.58,886.34
116462740,GB / Wolv 22nd Nov,1m4f Hcap,22-11-2014 21:15,4858097,Harrisons Cave,0,9.6,9.32550414443437403861371743225453321447,13.0681243733320540333885118343501247535,13,8.8,450,5,184.1,40943.68,1907.3
116462740,GB / Wolv 22nd Nov,1m4f Hcap,22-11-2014 21:15,4980627,Dark And Dangerous,0,40,35.0937810986637285970711621844870374499,13.9989327876181365509891637896528694994,55,22,1000,32,4,5665.92,240.8
116473778,GB / Ascot 22nd Nov,2m6f Nov Hrd,22-11-2014 12:25,7909069,Pleasant Company,0,12.5,11.560727758186811303669646147403564953,13.6845041245024951572847478683178957694,15,10,1000,7.2,891.96,27118.2,7656.74
116473780,GB / Ascot 22nd Nov,3m Nov Hcap Chs,22-11-2014 13:00,6280912,Bullet Street,0,17.173569926864474,14.4918470143677680386656703499424250727,12.0216354420483783075375346476509392303,20,9.2,1000,3.1,724.04,23889.54,13061.88
116473780,GB / Ascot 22nd Nov,3m Nov Hcap Chs,22-11-2014 13:00,5491527,Astigos,0,9,10.0378248659965245187274193229192920778,10.5882481769344365738813024605831820557,13,8.4,1000,4.4,2566.7,49455.58,16823.44
116473784,GB / Ascot 22nd Nov,2m3f Grd2 Chs,22-11-2014 14:05,5404331,Fox Appeal,0,5.8,6.3612207882048048268605619809395550726,9.77832894518539792552103737949788682761,10.5,5.5,1000,5.2,7493.74,159930.4,17682.22
116473784,GB / Ascot 22nd Nov,2m3f Grd2 Chs,22-11-2014 14:05,4276877,Al Ferof,1,3.65,3.67350691467574958461917485833295550678,4.11850641475346948961036775611654498941,4.5,3.5,3.75,1.01,30940.78,388960.92,202580.28
116473786,GB / Ascot 22nd Nov,2m3f Grd2 Hrd,22-11-2014 14:40,2569390,First Avenue,0,118.221258935722,109.985786600729256014508839991472988774,71.2276378739426643970822517411850759043,150,46,1000,90,140.46,5486.92,516.26
116473786,GB / Ascot 22nd Nov,2m3f Grd2 Hrd,22-11-2014 14:40,6881562,Blue Fashion,0,9.923592196210372,9.11679241227176523574099623323227004481,8.80855229050733062158933475448632608894,11,7.8,1000,7.8,1284.86,93955.4,7965.06
116473786,GB / Ascot 22nd Nov,2m3f Grd2 Hrd,22-11-2014 14:40,8096538,Hint of Mint,0,49.186246016593785,54.259724213865377969862907159387835226,54.2396710287197222594263316809879449726,75,46,1000,46,226.12,10792.24,1183.02
116473790,GB / Ascot 22nd Nov,2m NHF,22-11-2014 15:50,9016296,Sugar Baron,1,9,8.59839268678666340082461897644461854071,8.2244430760962628393808142724290915244,10.5,8,65,1.01,78.5,27011.48,73531.42
116473790,GB / Ascot 22nd Nov,2m NHF,22-11-2014 15:50,8432930,Bears Rails,0,45.13963323742882,40.4419782174574903023129771860979293242,38.0852030392807981152627592456924053756,70,32,1000,13,34,5172.76,2521.7
116475527,GB / Hunt 22nd Nov,3m2f Hcap Hrd,22-11-2014 14:50,3476048,Elegant Olive,0,16.060506481830142,13.9519959501470522661427953611150288505,10.0080385650535747280795547927912961826,19,10,1000,8,160.6,12865.28,6756.02
116475519,GB / Hunt 22nd Nov,2m Nov Hcap Hrd,22-11-2014 12:35,8400572,Cyclop,0,12.5,11.2957655625704084608469153274376357774,6.41961395548102641565718452379816100455,14.5,6.8,1000,5.1,181.46,26162.36,11419.78
116475521,GB / Hunt 22nd Nov,2m Nov Hcap Chs,22-11-2014 13:10,934385,Money For Nothing,0,4.2,4.13850627712117979354886013395308682151,5.59997834366602841944484835970111512476,6.4,3.8,1000,1.25,2367.98,118572.46,104862.02
116475523,GB / Hunt 22nd Nov,2m Hcap Hrd,22-11-2014 13:40,6568056,Helamis,1,5.377080185373487,5.58721481159775115693251996348671290557,10.0237020582418532951555464748439872993,8,5,6.6,1.01,139.18,71252.24,126176.26
116491342,GB / Daily Win Dist Odds,Wolverhampton,22-11-2014 17:45,2431197,10 - 14 lengths inclusive,1,,3.1736493956752703771231635623739418726,1,1,1001,1,1001,0,30.36,4
116436315,GB / Hayd 22nd Nov,3m5f Hcap Chs,22-11-2014 12:45,5532063,Bennys Well,0,8.54746206449665,8.24518579768366060597118502130767471624,7.46016779265862130354663784344232201928,9.8,6.46,1000,8.2,2110.92,82163.56,11959.72
116436317,GB / Hayd 22nd Nov,2m4f Hcap Hrd,22-11-2014 13:15,5769766,Calculated Risk,0,26,19.6181026011891124872467512174030509867,17.4531656412129598529007152173067364871,29,17.01,1000,14.5,1045.54,12769,1768.54
116436317,GB / Hayd 22nd Nov,2m4f Hcap Hrd,22-11-2014 13:15,3824011,Al Co,0,96.120530544,76.8034907248121741411103267181611125931,107.370787483705328642569213465079659934,174.96,70,1000,80,123.8,4095.7,373.24
116436317,GB / Hayd 22nd Nov,2m4f Hcap Hrd,22-11-2014 13:15,7012921,Morito Du Berlais,0,3.45,3.43463569482493437830954660278031723842,4.40100795769524452470413835489381926783,5.54,3.2,1000,2,23399.76,301896.8,88012.36
116436313,GB / Hayd 22nd Nov,2m Hcap Hrd,22-11-2014 12:10,7369654,Keel Haul,0,8.302060753711627,9.87185296200591066797161550727222965447,14.7861374816663066563257128298301309866,16,8,990,4,1014.96,32687.58,6825.82
116436313,GB / Hayd 22nd Nov,2m Hcap Hrd,22-11-2014 12:10,3450865,De Boitron,0,41.4118132543673,38.3059469500376121023538059118619499181,16.5107722983980842788833846906921692708,55,13.07,1000,2,502.08,7086.96,14933.9
116436321,GB / Hayd 22nd Nov,3m Grd3 Hcap Hrd,22-11-2014 14:25,4968082,Sybarite,0,21,16.1215012940397384450512308982594760109,16.042324118963960201932720929264468849,22,14.5,1000,17.5,6853.48,36601.54,3280.52
116436323,GB / Hayd 22nd Nov,3m1f Grd1 Chs,22-11-2014 15:00,5035723,Silviniaco Conti,1,5.267932425321414,4.71310118795741100421517439024670877942,4.73197951916229536708288302205338188239,5.5,4.3,7.2,1.01,181724.58,585808.48,320686.94
116461918,GB / Ling 22nd Nov,7f Hcap,22-11-2014 14:00,8685802,Katie Taylor,0,23,20.0820437046410840633478541267182231209,7.81867939812496206572578721003669069629,27,6.6,1000,12,2165.92,16449.04,1250
116461912,GB / Ling 22nd Nov,5f Mdn Stks,22-11-2014 12:20,8504169,Shackled N Drawn,1,3.7,3.61741733888061278590834050297942249746,3.2389711112508811558754568244649552454,4.1,3.25,7.4,1.01,1574.28,178961.48,92499.68
116461914,GB / Ling 22nd Nov,7f Cond Stks,22-11-2014 12:55,8819546,Rattling Jewel,0,69.3245013982801,69.2552772554376672867215391418140666098,39.0178172637117220841835608636141976754,120,25,1000,11.5,123.72,5382.88,2114.2
116461914,GB / Ling 22nd Nov,7f Cond Stks,22-11-2014 12:55,8621517,Faraajh,0,21.934421748171445,21.8961956512104696868848353991221680657,12.7499172074744988457608071671267719476,36,10.5,1000,15.5,679.96,17746.58,1704.1
116461916,GB / Ling 22nd Nov,7f Hcap,22-11-2014 13:25,7700053,Copper Cavalier,0,7,6.70973163316922166319534502892787464691,7.09864719546564635352280560656238978771,8.8,6,1000,6,2780.9,67135.82,2894.72
116461920,GB / Ling 22nd Nov,1m Hcap,22-11-2014 14:35,7943532,History Book,0,7.4,6.71857363263673710177922258042802449895,6.73958668695788852570358254197065675313,8.6,6.2,1000,1.1,1036.74,53591.96,29497.9
116461922,GB / Ling 22nd Nov,5f Hcap,22-11-2014 15:10,5613820,Come On Dave,0,8.064606786795956,7.84275225211455793071561734268626364201,9.18678676669357014138882562943931823732,9,7.6,1000,4.2,346.66,44316.86,5041.56
116461924,GB / Ling 22nd Nov,6f Hcap,22-11-2014 15:45,8603837,Ecliptic Sunrise,0,25.250633555703814,23.9983679655110505474992574596254924679,12.4623582651324104790962137816330971269,32,10.5,1000,11.5,56.36,8359.2,1558.66
116462728,GB / Wolv 22nd Nov,5f Hcap,22-11-2014 18:15,7615272,Desert Ace,0,8,7.9785921310284056036103854268000814736,12.1638846574663211518337857565998916337,16,7.4,1000,6,197.06,38788.24,687.52
116462732,GB / Wolv 22nd Nov,1m Mdn Stks,22-11-2014 19:15,8928577,Estikhraaj,0,7.1835055974919655,6.74618744922739162099477717068365937219,7.94198708587966955030815851165241726176,8,6,1000,1.86,450.04,59072.66,4985.82
116462732,GB / Wolv 22nd Nov,1m Mdn Stks,22-11-2014 19:15,9011177,Aabir,1,42.29438018848891,37.3572344664196677066987376861620099069,26.9588858951227158033506709690104053635,60,30,50,1.01,41.12,5556.26,35492.46
116462732,GB / Wolv 22nd Nov,1m Mdn Stks,22-11-2014 19:15,9011178,Become Aware,0,530,342.68132633992672234238410579066300085,264.028301356509995135020142740296069861,620,120,1000,530,15.78,901.9,50.2
116462736,GB / Wolv 22nd Nov,2m Hcap,22-11-2014 20:15,1120294,Wild Desert,0,20,18.2310163038973762568724426328685450884,11.8129088146686213000812546146288158414,23,10.5,1000,14,44.74,15469.8,2000.26
116462736,GB / Wolv 22nd Nov,2m Hcap,22-11-2014 20:15,8235704,Time of My Life,0,36,30.8149249852989403615879060679464161972,13.411169731984576916285320892973581205,40,12.5,190,25,30.8,5804.4,334.86
116462740,GB / Wolv 22nd Nov,1m4f Hcap,22-11-2014 21:15,4074577,Dancing Primo,0,23,20.2986642879952995024740540335073821332,12.6662611040621626402735069265130026273,32,12,1000,3.1,113.04,12527.68,2338.02
116473778,GB / Ascot 22nd Nov,2m6f Nov Hrd,22-11-2014 12:25,8371167,Fletchers Flyer,1,2.1,2.20568843602147067451889901438341588815,2.52959489131961760621716002617784960728,2.96,2.08,4.7,1.01,26145.8,379112.58,269117.28
116473778,GB / Ascot 22nd Nov,2m6f Nov Hrd,22-11-2014 12:25,8922678,Bally Beaufort,0,34,34.0592688291093505291415672659970655452,19.5360348319940297394046707408626200517,44,12,1000,18.5,732.3,7425.72,2781.86
116473782,GB / Ascot 22nd Nov,2m6f Hcap Hrd,22-11-2014 13:30,5730191,Mini Muck,0,14.517156630151312,12.0724904403989803213728127342061085878,13.150189611973481313114548434273271772,15.5,11,1000,11.5,3245.54,31170.48,5358.2
116473782,GB / Ascot 22nd Nov,2m6f Hcap Hrd,22-11-2014 13:30,4893576,Hi Note,0,28.426566532329463,19.8981472876611696849396254337006510255,16.8047701897573400665734709052562042538,32,13,1000,18.5,302.1,20436.38,2906.3
116473782,GB / Ascot 22nd Nov,2m6f Hcap Hrd,22-11-2014 13:30,5258253,Cove,0,9.6,9.32605046294125905262048531091442460597,9.90864323963290865276255000085355783308,12,8.8,1000,8.8,647.7,42686.28,4772.12
116473788,GB / Ascot 22nd Nov,2m1f Hcap Chs,22-11-2014 15:15,4057752,Christopher Wren,0,20.07115660449024,17.0596826898283685945400788072780396059,17.2659271171916773502778032535347790022,22,15,1000,20,624.12,23236.7,1858.46
116473790,GB / Ascot 22nd Nov,2m NHF,22-11-2014 15:50,9016294,Granit,0,14.5,11.9024431240098665083310864257137707852,10.4264897672936281111669736476257718092,17,12.5,1000,2.84,64.64,13281.5,13135.04
116475517,GB / Hunt 22nd Nov,2m4f Nov Hrd,22-11-2014 12:00,8059283,Eastern Calm,0,7,6.45635565047757734113764384958568918979,8.94600113025290193545715869210428219143,9,6,1000,6.6,868.62,44128.7,8681.22
116475521,GB / Hunt 22nd Nov,2m Nov Hcap Chs,22-11-2014 13:10,59323,Mission To Mars,0,5.048164880567239,4.5261915129399374658040585746825921289,3.63078620422757918112838773586347209437,5.3,3.3,1000,5.1,2478.74,85682.14,1953.06
116475523,GB / Hunt 22nd Nov,2m Hcap Hrd,22-11-2014 13:40,6539270,Khelac,0,24.459987239124455,22.5542976603072304850845756398186211386,15.2545242508182259897744176150382169894,28,11,1000,5.1,712.98,12154.46,4906.04
116475525,GB / Hunt 22nd Nov,3m6f Hcap Chs,22-11-2014 14:15,4599810,Royaume Bleu,0,15.486811484737556,15.2840414465551334662473219159522598008,11.2232219051227700715404700500706704816,22,10.5,1000,14,468.86,28102.12,8668.94
116489672,GB / Daily Win Dist Odds,Ascot,22-11-2014 12:25,2384321,More than 44 lengths,1,,3.44015340565814704877984711970369592057,1,3.8,3,1,1001,0,1522.76,0
116436315,GB / Hayd 22nd Nov,3m5f Hcap Chs,22-11-2014 12:45,5959454,Sixty Something,0,6,5.68063627898664516313679216684574403221,7.70015204902577296816430886073508260303,8,5.4,1000,5.9,2330.38,93794.68,12226.66
116436317,GB / Hayd 22nd Nov,2m4f Hcap Hrd,22-11-2014 13:15,6817864,Heath Hunter,0,4.839807164657621,4.71081558282298116934509375513832121434,6.0299234806548714194216533112378555858,6.22,4.5,1000,2.98,3973.98,134943.86,24477.06
116436317,GB / Hayd 22nd Nov,2m4f Hcap Hrd,22-11-2014 13:15,5041167,Yesyoucan,0,20.28237886762836,19.6576391993869461257621431625980470688,26.9080191715355294646859778685873009108,33.05,19.5,1000,7.2,742.12,20205.4,8520.04
116436325,GB / Hayd 22nd Nov,3m1f Hcap Chs,22-11-2014 15:35,4302930,Wayward Prince,0,32.77973380517338,27.9844853348449326167070805197944592834,24.8493257795241242156405689484086596959,40,17.98,1000,28,280.42,14547.2,1968.72
116436325,GB / Hayd 22nd Nov,3m1f Hcap Chs,22-11-2014 15:35,6142074,According To Trev,1,15.767335101,12.2375893052351509427560718787230301596,15.3599558369280674819874913803151729278,17.5,11.5,20,1.01,676.28,40051.64,124698.98
116436313,GB / Hayd 22nd Nov,2m Hcap Hrd,22-11-2014 12:10,5491520,Moujik Borget,0,4.4,4.18967141310519320765901631268159336794,4.40701874570585456606497406221974084219,4.75,3.75,1000,4.1,9300.66,125620.72,16984.88
116436321,GB / Hayd 22nd Nov,3m Grd3 Hcap Hrd,22-11-2014 14:25,337309,Upswing,0,30.696721624787894,14.5541202300233795539957826474771385336,12.2782592440911151026428225422578420332,34,11.5,1000,11,25354.62,72505.5,12314.14
116436321,GB / Hayd 22nd Nov,3m Grd3 Hcap Hrd,22-11-2014 14:25,6802706,Shimla Dawn,0,15.685277588191706,16.1867128393812334927616276957242070573,20.8087430662444187554085702706044614132,26,15,1000,10,4439.2,33462.92,6292.64
116436321,GB / Hayd 22nd Nov,3m Grd3 Hcap Hrd,22-11-2014 14:25,6175719,Uncle Jimmy,0,47.24190981948996,34.2392339755642278891093662483815434777,39.9309288775604136759911675778384793842,55,29,1000,34,1716.8,12431.38,1019.58
116436323,GB / Hayd 22nd Nov,3m1f Grd1 Chs,22-11-2014 15:00,5146653,Double Ross,0,26,22.7022896770682607210894194728588937226,27.3334446664148420500988108903665157438,34,23,1000,24,6585.68,28587.72,4535.66
116461918,GB / Ling 22nd Nov,7f Hcap,22-11-2014 14:00,6545710,Black Truffle,0,30.00624851122729,29.6076046462607302657851306448423977428,19.8092343771979830054963973089712067437,34,16.5,1000,36,117.36,8420.52,550.1
116461910,GB / Ling 22nd Nov,1m Sell Stks,22-11-2014 11:50,8026839,La Favorita,0,6.6,6.8658166983123602265276986232424826448,9.73076797760574223870767063441829126681,10.5,6,690,2.9,866.68,31176.2,6107.68
116461912,GB / Ling 22nd Nov,5f Mdn Stks,22-11-2014 12:20,8935916,Mon Petit Fleur,0,369.5270011648455,245.188198519193740185107585398393852249,95.6822668854940865216260593676337521774,450,70,700,50,39.98,1325.9,260.4
116461916,GB / Ling 22nd Nov,7f Hcap,22-11-2014 13:25,4043530,Indus Valley,0,15.795647613,15.8945922416408417178090111182472744687,12.1921697640398530403462741818122100696,23,15.5,1000,15,201.92,17809.46,673.78
116461916,GB / Ling 22nd Nov,7f Hcap,22-11-2014 13:25,8086265,Honiton Lace,0,150.78700304835104,113.609611555700371663248467829255761361,38.4607954309226097954809406859483184535,170,65,690,3,32.22,2764.7,3525.08
116461920,GB / Ling 22nd Nov,1m Hcap,22-11-2014 14:35,6438777,Starlight Symphony,0,25.584804404824176,25.0394334622507907779507477833383926892,16.6189862295189575466271789965853589236,34,13.5,1000,8,573.86,12628.38,2367.26
116461920,GB / Ling 22nd Nov,1m Hcap,22-11-2014 14:35,7539769,Miss Buckshot,0,5.47362414911109,5.07150441358903780736124107523068017542,5.40028829964746980987397546955822926876,7,4.6,1000,4,1069.24,87308.68,8026.62
116461922,GB / Ling 22nd Nov,5f Hcap,22-11-2014 15:10,6060,Clearing,0,6.884688122784063,6.00703153999634870681751490013138671552,6.8322948093853712659296917011560809143,7.2,5.7,1000,3.1,581.44,118046,5778.98
116461924,GB / Ling 22nd Nov,6f Hcap,22-11-2014 15:45,6745319,Bubbly Bailey,0,4.1,3.94415187061344450914036825042008587673,6.66256832532767631931593866158139293882,8.6,3.65,1000,1.52,4352.8,271649.78,43224.78
116461924,GB / Ling 22nd Nov,6f Hcap,22-11-2014 15:45,7419848,Lucky Surprise,0,32.527910674,26.7695598433095923538041352670992245035,16.8370300208455920553177619322700751999,40,16,750,32,172.4,10760.48,144.78
116461924,GB / Ling 22nd Nov,6f Hcap,22-11-2014 15:45,7627279,Pastoral Dancer,0,116.42507043921185,124.246800500452400126223471956479431002,47.4009502406685546262726201325628059612,220,70,780,120,11.34,2917.58,85.58
